id,decision,friendly_name,aasm_state,identifier,override,approved_at
74517,deny,Deny when Email address like %@%me-mail.hu,approved_delete_requested,GB0003232,0,2015-10-29 08:48:36
82059,deny,Deny when Email address like %@mail2pm.com,approved,GB0003232,0,2015-10-29 11:07:19
74520,deny,Deny when Email address like %@%meetingmall.com,approved_delete_requested,GB0003233,0,2015-10-29 08:48:36
82062,deny,Deny when Email address like %@mail2podiatrist.com,approved,GB0003233,0,2015-10-29 11:07:19
74523,deny,Deny when Email address like %@%megago.com,approved_delete_requested,GB0003234,0,2015-10-29 08:48:37
82065,deny,Deny when Email address like %@mail2poet.com,approved,GB0003234,0,2015-10-29 11:07:19
74526,deny,Deny when Email address like %@%megamail.pt,approved_delete_requested,GB0003235,0,2015-10-29 08:48:37
82068,deny,Deny when Email address like %@mail2poland.com,approved,GB0003235,0,2015-10-29 11:07:19
74529,deny,Deny when Email address like %@%mehrani.com,approved_delete_requested,GB0003236,0,2015-10-29 08:48:38
82071,deny,Deny when Email address like %@mail2policeman.com,approved,GB0003236,0,2015-10-29 11:07:19
74532,deny,Deny when Email address like %@%mehtaweb.com,approved_delete_requested,GB0003237,0,2015-10-29 08:48:38
82074,deny,Deny when Email address like %@mail2policewoman.com,approved,GB0003237,0,2015-10-29 11:07:19
74535,deny,Deny when Email address like %@%melodymail.com,approved_delete_requested,GB0003238,0,2015-10-29 08:48:38
82077,deny,Deny when Email address like %@mail2politician.com,approved,GB0003238,0,2015-10-29 11:07:19
74538,deny,Deny when Email address like %@%meloo.com,approved_delete_requested,GB0003239,0,2015-10-29 08:48:38
82080,deny,Deny when Email address like %@mail2pop.com,approved,GB0003239,0,2015-10-29 11:07:19
74541,deny,Deny when Email address like %@%message.hu,approved_delete_requested,GB0003240,0,2015-10-29 08:48:38
82083,deny,Deny when Email address like %@mail2pope.com,approved,GB0003240,0,2015-10-29 11:07:20
74544,deny,Deny when Email address like %@%metacrawler.com,approved_delete_requested,GB0003241,0,2015-10-29 08:48:38
82086,deny,Deny when Email address like %@mail2popular.com,approved,GB0003241,0,2015-10-29 11:07:20
74547,deny,Deny when Email address like %@%metta.lk,approved_delete_requested,GB0003242,0,2015-10-29 08:48:38
82089,deny,Deny when Email address like %@mail2portugal.com,approved,GB0003242,0,2015-10-29 11:07:20
74550,deny,Deny when Email address like %@%miesto.sk,approved_delete_requested,GB0003243,0,2015-10-29 08:48:38
82092,deny,Deny when Email address like %@mail2poseidon.com,approved,GB0003243,0,2015-10-29 11:07:20
74553,deny,Deny when Email address like %@%mighty.co.za,approved_delete_requested,GB0003244,0,2015-10-29 08:48:38
82095,deny,Deny when Email address like %@mail2potatohead.com,approved,GB0003244,0,2015-10-29 11:07:20
74556,deny,Deny when Email address like %@%miho-nakayama.com,approved_delete_requested,GB0003245,0,2015-10-29 08:48:38
82098,deny,Deny when Email address like %@mail2power.com,approved,GB0003245,0,2015-10-29 11:07:20
74559,deny,Deny when Email address like %@%millionaireintraining.com,approved_delete_requested,GB0003246,0,2015-10-29 08:48:38
82101,deny,Deny when Email address like %@mail2presbyterian.com,approved,GB0003246,0,2015-10-29 11:07:20
74562,deny,Deny when Email address like %@%milmail.com,approved_delete_requested,GB0003247,0,2015-10-29 08:48:38
82104,deny,Deny when Email address like %@mail2president.com,approved,GB0003247,0,2015-10-29 11:07:20
74565,deny,Deny when Email address like %@%misery.net,approved_delete_requested,GB0003248,0,2015-10-29 08:48:38
82107,deny,Deny when Email address like %@mail2priest.com,approved,GB0003248,0,2015-10-29 11:07:20
74568,deny,Deny when Email address like %@%mittalweb.com,approved_delete_requested,GB0003249,0,2015-10-29 08:48:38
82110,deny,Deny when Email address like %@mail2prince.com,approved,GB0003249,0,2015-10-29 11:07:20
74571,deny,Deny when Email address like %@%mixmail.com,approved_delete_requested,GB0003250,0,2015-10-29 08:48:38
82113,deny,Deny when Email address like %@mail2princess.com,approved,GB0003250,0,2015-10-29 11:07:20
74574,deny,Deny when Email address like %@%ml1.net,approved_delete_requested,GB0003251,0,2015-10-29 08:48:39
82116,deny,Deny when Email address like %@mail2producer.com,approved,GB0003251,0,2015-10-29 11:07:20
74577,deny,Deny when Email address like %@%mobilbatam.com,approved_delete_requested,GB0003252,0,2015-10-29 08:48:39
82119,deny,Deny when Email address like %@mail2professor.com,approved,GB0003252,0,2015-10-29 11:07:20
74580,deny,Deny when Email address like %@%mohammed.com,approved_delete_requested,GB0003253,0,2015-10-29 08:48:39
82122,deny,Deny when Email address like %@mail2protect.com,approved,GB0003253,0,2015-10-29 11:07:21
74583,deny,Deny when Email address like %@%moldova.cc,approved_delete_requested,GB0003254,0,2015-10-29 08:48:39
82125,deny,Deny when Email address like %@mail2psychiatrist.com,approved,GB0003254,0,2015-10-29 11:07:21
74586,deny,Deny when Email address like %@%moldova.com,approved_delete_requested,GB0003255,0,2015-10-29 08:48:39
82128,deny,Deny when Email address like %@mail2psycho.com,approved,GB0003255,0,2015-10-29 11:07:21
74589,deny,Deny when Email address like %@%moldovacc.com,approved_delete_requested,GB0003256,0,2015-10-29 08:48:39
82131,deny,Deny when Email address like %@mail2psychologist.com,approved,GB0003256,0,2015-10-29 11:07:21
74592,deny,Deny when Email address like %@%montevideo.com.uy,approved_delete_requested,GB0003257,0,2015-10-29 08:48:39
82134,deny,Deny when Email address like %@mail2qatar.com,approved,GB0003257,0,2015-10-29 11:07:21
74595,deny,Deny when Email address like %@%moonman.com,approved_delete_requested,GB0003258,0,2015-10-29 08:48:39
82137,deny,Deny when Email address like %@mail2queen.com,approved,GB0003258,0,2015-10-29 11:07:21
74598,deny,Deny when Email address like %@%moose-mail.com,approved_delete_requested,GB0003259,0,2015-10-29 08:48:39
82140,deny,Deny when Email address like %@mail2rabbi.com,approved,GB0003259,0,2015-10-29 11:07:21
74601,deny,Deny when Email address like %@%mortaza.com,approved_delete_requested,GB0003260,0,2015-10-29 08:48:39
82143,deny,Deny when Email address like %@mail2race.com,approved,GB0003260,0,2015-10-29 11:07:21
74604,deny,Deny when Email address like %@%mosaicfx.com,approved_delete_requested,GB0003261,0,2015-10-29 08:48:39
82146,deny,Deny when Email address like %@mail2racer.com,approved,GB0003261,0,2015-10-29 11:07:21
74607,deny,Deny when Email address like %@%most-wanted.com,approved_delete_requested,GB0003262,0,2015-10-29 08:48:39
82149,deny,Deny when Email address like %@mail2rachel.com,approved,GB0003262,0,2015-10-29 11:07:21
74610,deny,Deny when Email address like %@%mostlysunny.com,approved_delete_requested,GB0003263,0,2015-10-29 08:48:39
82152,deny,Deny when Email address like %@mail2rage.com,approved,GB0003263,0,2015-10-29 11:07:21
74613,deny,Deny when Email address like %@%motormania.com,approved_delete_requested,GB0003264,0,2015-10-29 08:48:39
82155,deny,Deny when Email address like %@mail2rainmaker.com,approved,GB0003264,0,2015-10-29 11:07:21
74616,deny,Deny when Email address like %@%movemail.com,approved_delete_requested,GB0003265,0,2015-10-29 08:48:40
82158,deny,Deny when Email address like %@mail2ralph.com,approved,GB0003265,0,2015-10-29 11:07:21
74619,deny,Deny when Email address like %@%mp4.it,approved_delete_requested,GB0003266,0,2015-10-29 08:48:40
82161,deny,Deny when Email address like %@mail2randy.com,approved,GB0003266,0,2015-10-29 11:07:21
74622,deny,Deny when Email address like %@%mr-potatohead.com,approved_delete_requested,GB0003267,0,2015-10-29 08:48:40
82164,deny,Deny when Email address like %@mail2rap.com,approved,GB0003267,0,2015-10-29 11:07:22
74625,deny,Deny when Email address like %@%mscold.com,approved_delete_requested,GB0003268,0,2015-10-29 08:48:40
82167,deny,Deny when Email address like %@mail2rare.com,approved,GB0003268,0,2015-10-29 11:07:22
74628,deny,Deny when Email address like %@%msgbox.com,approved_delete_requested,GB0003269,0,2015-10-29 08:48:40
82170,deny,Deny when Email address like %@mail2rave.com,approved,GB0003269,0,2015-10-29 11:07:22
74631,deny,Deny when Email address like %@%mundomail.net,approved_delete_requested,GB0003270,0,2015-10-29 08:48:40
82173,deny,Deny when Email address like %@mail2ray.com,approved,GB0003270,0,2015-10-29 11:07:22
74634,deny,Deny when Email address like %@%munich.com,approved_delete_requested,GB0003271,0,2015-10-29 08:48:40
82176,deny,Deny when Email address like %@mail2raymond.com,approved,GB0003271,0,2015-10-29 11:07:22
74637,deny,Deny when Email address like %@%musician.org,approved_delete_requested,GB0003272,0,2015-10-29 08:48:40
82179,deny,Deny when Email address like %@mail2realtor.com,approved,GB0003272,0,2015-10-29 11:07:22
74640,deny,Deny when Email address like %@%musicscene.org,approved_delete_requested,GB0003273,0,2015-10-29 08:48:40
82182,deny,Deny when Email address like %@mail2rebecca.com,approved,GB0003273,0,2015-10-29 11:07:22
74643,deny,Deny when Email address like %@%mybox.it,approved_delete_requested,GB0003274,0,2015-10-29 08:48:40
82185,deny,Deny when Email address like %@mail2recruiter.com,approved,GB0003274,0,2015-10-29 11:07:22
74646,deny,Deny when Email address like %@%mycabin.com,approved_delete_requested,GB0003275,0,2015-10-29 08:48:40
82188,deny,Deny when Email address like %@mail2recycle.com,approved,GB0003275,0,2015-10-29 11:07:22
74649,deny,Deny when Email address like %@%mycity.com,approved_delete_requested,GB0003276,0,2015-10-29 08:48:40
82191,deny,Deny when Email address like %@mail2redhead.com,approved,GB0003276,0,2015-10-29 11:07:22
74652,deny,Deny when Email address like %@%mycool.com,approved_delete_requested,GB0003277,0,2015-10-29 08:48:40
82194,deny,Deny when Email address like %@mail2reed.com,approved,GB0003277,0,2015-10-29 11:07:22
74655,deny,Deny when Email address like %@%mydomain.com,approved_delete_requested,GB0003278,0,2015-10-29 08:48:40
82197,deny,Deny when Email address like %@mail2reggie.com,approved,GB0003278,0,2015-10-29 11:07:22
74658,deny,Deny when Email address like %@%mydotcomaddress.com,approved_delete_requested,GB0003279,0,2015-10-29 08:48:41
82200,deny,Deny when Email address like %@mail2register.com,approved,GB0003279,0,2015-10-29 11:07:22
74661,deny,Deny when Email address like %@%myfamily.com,approved_delete_requested,GB0003280,0,2015-10-29 08:48:41
82203,deny,Deny when Email address like %@mail2rent.com,approved,GB0003280,0,2015-10-29 11:07:22
74664,deny,Deny when Email address like %@%myiris.com,approved_delete_requested,GB0003281,0,2015-10-29 08:48:41
82206,deny,Deny when Email address like %@mail2republican.com,approved,GB0003281,0,2015-10-29 11:07:23
74667,deny,Deny when Email address like %@%mynamedot.com,approved_delete_requested,GB0003282,0,2015-10-29 08:48:41
82209,deny,Deny when Email address like %@mail2resort.com,approved,GB0003282,0,2015-10-29 11:07:23
74670,deny,Deny when Email address like %@%mynetaddress.com,approved_delete_requested,GB0003283,0,2015-10-29 08:48:41
82212,deny,Deny when Email address like %@mail2rex.com,approved,GB0003283,0,2015-10-29 11:07:23
74673,deny,Deny when Email address like %@%myownemail.com,approved_delete_requested,GB0003284,0,2015-10-29 08:48:41
82215,deny,Deny when Email address like %@mail2rhodeisland.com,approved,GB0003284,0,2015-10-29 11:07:23
74676,deny,Deny when Email address like %@%myownfriends.com,approved_delete_requested,GB0003285,0,2015-10-29 08:48:41
82218,deny,Deny when Email address like %@mail2rich.com,approved,GB0003285,0,2015-10-29 11:07:23
74679,deny,Deny when Email address like %@%mypersonalemail.com,approved_delete_requested,GB0003286,0,2015-10-29 08:48:41
82221,deny,Deny when Email address like %@mail2richard.com,approved,GB0003286,0,2015-10-29 11:07:23
74682,deny,Deny when Email address like %@%myplace.com,approved_delete_requested,GB0003287,0,2015-10-29 08:48:41
82224,deny,Deny when Email address like %@mail2ricky.com,approved,GB0003287,0,2015-10-29 11:07:23
74685,deny,Deny when Email address like %@%myrealbox.com,approved_delete_requested,GB0003288,0,2015-10-29 08:48:41
82227,deny,Deny when Email address like %@mail2ride.com,approved,GB0003288,0,2015-10-29 11:07:23
74688,deny,Deny when Email address like %@%myself.com,approved_delete_requested,GB0003289,0,2015-10-29 08:48:41
82230,deny,Deny when Email address like %@mail2riley.com,approved,GB0003289,0,2015-10-29 11:07:23
74691,deny,Deny when Email address like %@%mystupidjob.com,approved_delete_requested,GB0003290,0,2015-10-29 08:48:41
82233,deny,Deny when Email address like %@mail2rita.com,approved,GB0003290,0,2015-10-29 11:07:23
74694,deny,Deny when Email address like %@%myway.com,approved_delete_requested,GB0003291,0,2015-10-29 08:48:41
82236,deny,Deny when Email address like %@mail2rob.com,approved,GB0003291,0,2015-10-29 11:07:23
74697,deny,Deny when Email address like %@%myworldmail.com,approved_delete_requested,GB0003292,0,2015-10-29 08:48:41
82239,deny,Deny when Email address like %@mail2robert.com,approved,GB0003292,0,2015-10-29 11:07:23
74700,deny,Deny when Email address like %@%n2.com,approved_delete_requested,GB0003293,0,2015-10-29 08:48:41
82242,deny,Deny when Email address like %@mail2roberta.com,approved,GB0003293,0,2015-10-29 11:07:23
74703,deny,Deny when Email address like %@%n2business.com,approved_delete_requested,GB0003294,0,2015-10-29 08:48:42
82245,deny,Deny when Email address like %@mail2robin.com,approved,GB0003294,0,2015-10-29 11:07:23
74706,deny,Deny when Email address like %@%n2mail.com,approved_delete_requested,GB0003295,0,2015-10-29 08:48:42
82248,deny,Deny when Email address like %@mail2rock.com,approved,GB0003295,0,2015-10-29 11:07:23
74709,deny,Deny when Email address like %@%n2software.com,approved_delete_requested,GB0003296,0,2015-10-29 08:48:42
82251,deny,Deny when Email address like %@mail2rocker.com,approved,GB0003296,0,2015-10-29 11:07:23
74712,deny,Deny when Email address like %@%nabc.biz,approved_delete_requested,GB0003297,0,2015-10-29 08:48:42
82254,deny,Deny when Email address like %@mail2rod.com,approved,GB0003297,0,2015-10-29 11:07:24
74715,deny,Deny when Email address like %@%nagpal.net,approved_delete_requested,GB0003298,0,2015-10-29 08:48:42
82257,deny,Deny when Email address like %@mail2rodney.com,approved,GB0003298,0,2015-10-29 11:07:24
74718,deny,Deny when Email address like %@%nakedgreens.com,approved_delete_requested,GB0003299,0,2015-10-29 08:48:42
82260,deny,Deny when Email address like %@mail2romania.com,approved,GB0003299,0,2015-10-29 11:07:24
74721,deny,Deny when Email address like %@%name.com,approved_delete_requested,GB0003300,0,2015-10-29 08:48:42
82263,deny,Deny when Email address like %@mail2rome.com,approved,GB0003300,0,2015-10-29 11:07:24
74724,deny,Deny when Email address like %@%nameplanet.com,approved_delete_requested,GB0003301,0,2015-10-29 08:48:42
82266,deny,Deny when Email address like %@mail2ron.com,approved,GB0003301,0,2015-10-29 11:07:24
74727,deny,Deny when Email address like %@%nandomail.com,approved_delete_requested,GB0003302,0,2015-10-29 08:48:42
82269,deny,Deny when Email address like %@mail2ronald.com,approved,GB0003302,0,2015-10-29 11:07:24
74730,deny,Deny when Email address like %@%naseej.com,approved_delete_requested,GB0003303,0,2015-10-29 08:48:42
82272,deny,Deny when Email address like %@mail2ronnie.com,approved,GB0003303,0,2015-10-29 11:07:24
74733,deny,Deny when Email address like %@%nativestar.net,approved_delete_requested,GB0003304,0,2015-10-29 08:48:42
82275,deny,Deny when Email address like %@mail2rose.com,approved,GB0003304,0,2015-10-29 11:07:24
74736,deny,Deny when Email address like %@%nativeweb.net,approved_delete_requested,GB0003305,0,2015-10-29 08:48:42
82278,deny,Deny when Email address like %@mail2rosie.com,approved,GB0003305,0,2015-10-29 11:07:24
74739,deny,Deny when Email address like %@%navigator.lv,approved_delete_requested,GB0003306,0,2015-10-29 08:48:42
82281,deny,Deny when Email address like %@mail2roy.com,approved,GB0003306,0,2015-10-29 11:07:24
74742,deny,Deny when Email address like %@%neeva.net,approved_delete_requested,GB0003307,0,2015-10-29 08:48:42
82284,deny,Deny when Email address like %@mail2rudy.com,approved,GB0003307,0,2015-10-29 11:07:24
74745,deny,Deny when Email address like %@%nemra1.com,approved_delete_requested,GB0003308,0,2015-10-29 08:48:42
82287,deny,Deny when Email address like %@mail2rugby.com,approved,GB0003308,0,2015-10-29 11:07:24
74748,deny,Deny when Email address like %@%nenter.com,approved_delete_requested,GB0003309,0,2015-10-29 08:48:42
82290,deny,Deny when Email address like %@mail2runner.com,approved,GB0003309,0,2015-10-29 11:07:24
74751,deny,Deny when Email address like %@%nervhq.org,approved_delete_requested,GB0003310,0,2015-10-29 08:48:43
82293,deny,Deny when Email address like %@mail2russell.com,approved,GB0003310,0,2015-10-29 11:07:24
74754,deny,Deny when Email address like %@%net4b.pt,approved_delete_requested,GB0003311,0,2015-10-29 08:48:43
82296,deny,Deny when Email address like %@mail2russia.com,approved,GB0003311,0,2015-10-29 11:07:24
74757,deny,Deny when Email address like %@%net4you.at,approved_delete_requested,GB0003312,0,2015-10-29 08:48:43
82299,deny,Deny when Email address like %@mail2russian.com,approved,GB0003312,0,2015-10-29 11:07:25
74760,deny,Deny when Email address like %@%netbounce.com,approved_delete_requested,GB0003313,0,2015-10-29 08:48:43
82302,deny,Deny when Email address like %@mail2rusty.com,approved,GB0003313,0,2015-10-29 11:07:25
74763,deny,Deny when Email address like %@%netbroadcaster.com,approved_delete_requested,GB0003314,0,2015-10-29 08:48:43
82305,deny,Deny when Email address like %@mail2ruth.com,approved,GB0003314,0,2015-10-29 11:07:25
74766,deny,Deny when Email address like %@%netcenter-vn.net,approved_delete_requested,GB0003315,0,2015-10-29 08:48:43
82308,deny,Deny when Email address like %@mail2rwanda.com,approved,GB0003315,0,2015-10-29 11:07:25
74769,deny,Deny when Email address like %@%netcourrier.com,approved_delete_requested,GB0003316,0,2015-10-29 08:48:43
82311,deny,Deny when Email address like %@mail2ryan.com,approved,GB0003316,0,2015-10-29 11:07:25
74772,deny,Deny when Email address like %@%netexecutive.com,approved_delete_requested,GB0003317,0,2015-10-29 08:48:43
82314,deny,Deny when Email address like %@mail2sa.com,approved,GB0003317,0,2015-10-29 11:07:25
74775,deny,Deny when Email address like %@%netexpressway.com,approved_delete_requested,GB0003318,0,2015-10-29 08:48:43
82317,deny,Deny when Email address like %@mail2sabrina.com,approved,GB0003318,0,2015-10-29 11:07:25
74778,deny,Deny when Email address like %@%netian.com,approved_delete_requested,GB0003319,0,2015-10-29 08:48:43
82320,deny,Deny when Email address like %@mail2safe.com,approved,GB0003319,0,2015-10-29 11:07:25
74781,deny,Deny when Email address like %@%netizen.com.ar,approved_delete_requested,GB0003320,0,2015-10-29 08:48:43
82323,deny,Deny when Email address like %@mail2sagittarius.com,approved,GB0003320,0,2015-10-29 11:07:25
74784,deny,Deny when Email address like %@%netlane.com,approved_delete_requested,GB0003321,0,2015-10-29 08:48:43
82326,deny,Deny when Email address like %@mail2sail.com,approved,GB0003321,0,2015-10-29 11:07:25
74787,deny,Deny when Email address like %@%netlimit.com,approved_delete_requested,GB0003322,0,2015-10-29 08:48:43
82329,deny,Deny when Email address like %@mail2sailor.com,approved,GB0003322,0,2015-10-29 11:07:25
74790,deny,Deny when Email address like %@%netmongol.com,approved_delete_requested,GB0003323,0,2015-10-29 08:48:43
82332,deny,Deny when Email address like %@mail2sal.com,approved,GB0003323,0,2015-10-29 11:07:25
74793,deny,Deny when Email address like %@%netpiper.com,approved_delete_requested,GB0003324,0,2015-10-29 08:48:43
82335,deny,Deny when Email address like %@mail2salaam.com,approved,GB0003324,0,2015-10-29 11:07:25
74796,deny,Deny when Email address like %@%netposta.net,approved_delete_requested,GB0003325,0,2015-10-29 08:48:44
82338,deny,Deny when Email address like %@mail2sam.com,approved,GB0003325,0,2015-10-29 11:07:25
74799,deny,Deny when Email address like %@%netralink.com,approved_delete_requested,GB0003326,0,2015-10-29 08:48:44
82341,deny,Deny when Email address like %@mail2samantha.com,approved,GB0003326,0,2015-10-29 11:07:26
74802,deny,Deny when Email address like %@%netscape.net,approved_delete_requested,GB0003327,0,2015-10-29 08:48:44
82344,deny,Deny when Email address like %@mail2samoa.com,approved,GB0003327,0,2015-10-29 11:07:28
74805,deny,Deny when Email address like %@%netscapeonline.co.uk,approved_delete_requested,GB0003328,0,2015-10-29 08:48:44
82347,deny,Deny when Email address like %@mail2samurai.com,approved,GB0003328,0,2015-10-29 11:07:29
74808,deny,Deny when Email address like %@%netspeedway.com,approved_delete_requested,GB0003329,0,2015-10-29 08:48:44
82350,deny,Deny when Email address like %@mail2sandra.com,approved,GB0003329,0,2015-10-29 11:07:30
74811,deny,Deny when Email address like %@%netsquare.com,approved_delete_requested,GB0003330,0,2015-10-29 08:48:44
82353,deny,Deny when Email address like %@mail2sandy.com,approved,GB0003330,0,2015-10-29 11:07:30
74814,deny,Deny when Email address like %@%netster.com,approved_delete_requested,GB0003331,0,2015-10-29 08:48:44
82356,deny,Deny when Email address like %@mail2sanfrancisco.com,approved,GB0003331,0,2015-10-29 11:07:31
74817,deny,Deny when Email address like %@%nettaxi.com,approved_delete_requested,GB0003332,0,2015-10-29 08:48:44
82359,deny,Deny when Email address like %@mail2sanmarino.com,approved,GB0003332,0,2015-10-29 11:07:32
74820,deny,Deny when Email address like %@%netzero.com,approved_delete_requested,GB0003333,0,2015-10-29 08:48:44
82362,deny,Deny when Email address like %@mail2santa.com,approved,GB0003333,0,2015-10-29 11:07:33
74823,deny,Deny when Email address like %@%netzero.net,approved_delete_requested,GB0003334,0,2015-10-29 08:48:44
82365,deny,Deny when Email address like %@mail2sara.com,approved,GB0003334,0,2015-10-29 11:07:33
74826,deny,Deny when Email address like %@%newmail.com,approved_delete_requested,GB0003335,0,2015-10-29 08:48:44
82368,deny,Deny when Email address like %@mail2sarah.com,approved,GB0003335,0,2015-10-29 11:07:34
74829,deny,Deny when Email address like %@%newmail.net,approved_delete_requested,GB0003336,0,2015-10-29 08:48:44
82371,deny,Deny when Email address like %@mail2sat.com,approved,GB0003336,0,2015-10-29 11:07:34
74832,deny,Deny when Email address like %@%newmail.ru,approved_delete_requested,GB0003337,0,2015-10-29 08:48:44
82374,deny,Deny when Email address like %@mail2saturn.com,approved,GB0003337,0,2015-10-29 11:07:35
74835,deny,Deny when Email address like %@%newyork.com,approved_delete_requested,GB0003338,0,2015-10-29 08:48:44
82377,deny,Deny when Email address like %@mail2saudi.com,approved,GB0003338,0,2015-10-29 11:07:35
74838,deny,Deny when Email address like %@%nfmail.com,approved_delete_requested,GB0003339,0,2015-10-29 08:48:45
82380,deny,Deny when Email address like %@mail2saudiarabia.com,approved,GB0003339,0,2015-10-29 11:07:35
74841,deny,Deny when Email address like %@%nicegal.com,approved_delete_requested,GB0003340,0,2015-10-29 08:48:45
82383,deny,Deny when Email address like %@mail2save.com,approved,GB0003340,0,2015-10-29 11:07:35
74844,deny,Deny when Email address like %@%nicholastse.net,approved_delete_requested,GB0003341,0,2015-10-29 08:48:45
82386,deny,Deny when Email address like %@mail2savings.com,approved,GB0003341,0,2015-10-29 11:07:35
74847,deny,Deny when Email address like %@%nicolastse.com,approved_delete_requested,GB0003342,0,2015-10-29 08:48:45
82389,deny,Deny when Email address like %@mail2school.com,approved,GB0003342,0,2015-10-29 11:07:35
74850,deny,Deny when Email address like %@%nightmail.com,approved_delete_requested,GB0003343,0,2015-10-29 08:48:45
82392,deny,Deny when Email address like %@mail2scientist.com,approved,GB0003343,0,2015-10-29 11:07:35
74853,deny,Deny when Email address like %@%nikopage.com,approved_delete_requested,GB0003344,0,2015-10-29 08:48:45
82395,deny,Deny when Email address like %@mail2scorpio.com,approved,GB0003344,0,2015-10-29 11:07:36
74856,deny,Deny when Email address like %@%nirvanafan.com,approved_delete_requested,GB0003345,0,2015-10-29 08:48:45
82398,deny,Deny when Email address like %@mail2scott.com,approved,GB0003345,0,2015-10-29 11:07:36
74859,deny,Deny when Email address like %@%noavar.com,approved_delete_requested,GB0003346,0,2015-10-29 08:48:45
82401,deny,Deny when Email address like %@mail2sean.com,approved,GB0003346,0,2015-10-29 11:07:36
74862,deny,Deny when Email address like %@%norika-fujiwara.com,approved_delete_requested,GB0003347,0,2015-10-29 08:48:45
82404,deny,Deny when Email address like %@mail2search.com,approved,GB0003347,0,2015-10-29 11:07:36
74865,deny,Deny when Email address like %@%norikomail.com,approved_delete_requested,GB0003348,0,2015-10-29 08:48:45
82407,deny,Deny when Email address like %@mail2seattle.com,approved,GB0003348,0,2015-10-29 11:07:36
74868,deny,Deny when Email address like %@%northgates.net,approved_delete_requested,GB0003349,0,2015-10-29 08:48:45
82410,deny,Deny when Email address like %@mail2secretagent.com,approved,GB0003349,0,2015-10-29 11:07:36
74871,deny,Deny when Email address like %@%nospammail.net,approved_delete_requested,GB0003350,0,2015-10-29 08:48:45
82413,deny,Deny when Email address like %@mail2senate.com,approved,GB0003350,0,2015-10-29 11:07:36
74874,deny,Deny when Email address like %@%ny.com,approved_delete_requested,GB0003351,0,2015-10-29 08:48:45
82416,deny,Deny when Email address like %@mail2senegal.com,approved,GB0003351,0,2015-10-29 11:07:36
74877,deny,Deny when Email address like %@%nyc.com,approved_delete_requested,GB0003352,0,2015-10-29 08:48:45
82419,deny,Deny when Email address like %@mail2sensual.com,approved,GB0003352,0,2015-10-29 11:07:36
74880,deny,Deny when Email address like %@%nycmail.com,approved_delete_requested,GB0003353,0,2015-10-29 08:48:45
82422,deny,Deny when Email address like %@mail2seth.com,approved,GB0003353,0,2015-10-29 11:07:36
74883,deny,Deny when Email address like %@%nzoomail.com,approved_delete_requested,GB0003354,0,2015-10-29 08:48:46
82425,deny,Deny when Email address like %@mail2sevenseas.com,approved,GB0003354,0,2015-10-29 11:07:36
74886,deny,Deny when Email address like %@%o-tay.com,approved_delete_requested,GB0003355,0,2015-10-29 08:48:46
82428,deny,Deny when Email address like %@mail2sexy.com,approved,GB0003355,0,2015-10-29 11:07:36
74889,deny,Deny when Email address like %@%o2.co.uk,approved_delete_requested,GB0003356,0,2015-10-29 08:48:46
82431,deny,Deny when Email address like %@mail2seychelles.com,approved,GB0003356,0,2015-10-29 11:07:36
74892,deny,Deny when Email address like %@%oceanfree.net,approved_delete_requested,GB0003357,0,2015-10-29 08:48:46
82434,deny,Deny when Email address like %@mail2shane.com,approved,GB0003357,0,2015-10-29 11:07:37
74895,deny,Deny when Email address like %@%oddpost.com,approved_delete_requested,GB0003358,0,2015-10-29 08:48:46
82437,deny,Deny when Email address like %@mail2sharon.com,approved,GB0003358,0,2015-10-29 11:07:37
74898,deny,Deny when Email address like %@%odmail.com,approved_delete_requested,GB0003359,0,2015-10-29 08:48:46
82440,deny,Deny when Email address like %@mail2shawn.com,approved,GB0003359,0,2015-10-29 11:07:37
74901,deny,Deny when Email address like %@%oicexchange.com,approved_delete_requested,GB0003360,0,2015-10-29 08:48:46
82443,deny,Deny when Email address like %@mail2ship.com,approved,GB0003360,0,2015-10-29 11:07:37
74904,deny,Deny when Email address like %@%okbank.com,approved_delete_requested,GB0003361,0,2015-10-29 08:48:46
82446,deny,Deny when Email address like %@mail2shirley.com,approved,GB0003361,0,2015-10-29 11:07:37
74907,deny,Deny when Email address like %@%okhuman.com,approved_delete_requested,GB0003362,0,2015-10-29 08:48:46
82449,deny,Deny when Email address like %@mail2shoot.com,approved,GB0003362,0,2015-10-29 11:07:37
74910,deny,Deny when Email address like %@%okmad.com,approved_delete_requested,GB0003363,0,2015-10-29 08:48:46
82452,deny,Deny when Email address like %@mail2shuttle.com,approved,GB0003363,0,2015-10-29 11:07:37
74913,deny,Deny when Email address like %@%okmagic.com,approved_delete_requested,GB0003364,0,2015-10-29 08:48:46
82455,deny,Deny when Email address like %@mail2sierraleone.com,approved,GB0003364,0,2015-10-29 11:07:37
74916,deny,Deny when Email address like %@%okname.net,approved_delete_requested,GB0003365,0,2015-10-29 08:48:46
82458,deny,Deny when Email address like %@mail2simon.com,approved,GB0003365,0,2015-10-29 11:07:37
74919,deny,Deny when Email address like %@%okuk.com,approved_delete_requested,GB0003366,0,2015-10-29 08:48:46
82461,deny,Deny when Email address like %@mail2singapore.com,approved,GB0003366,0,2015-10-29 11:07:37
74922,deny,Deny when Email address like %@%ole.com,approved_delete_requested,GB0003367,0,2015-10-29 08:48:46
